brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
68241.0,for_sale,299900.0,3.0,2.0,0.18,525986.0,New Britain,Connecticut,6051.0,1863.0,
105309.0,for_sale,264900.0,4.0,2.0,0.23,1440932.0,Hartford,Connecticut,6106.0,1839.0,
30174.0,for_sale,399900.0,8.0,4.0,0.17,987785.0,New Britain,Connecticut,6051.0,3526.0,
10554.0,for_sale,139000.0,,,1.03,46254.0,Portland,Connecticut,6480.0,,2005-01-03
18229.0,for_sale,400000.0,,,47.82,66145.0,East Hampton,Connecticut,6424.0,,
107951.0,for_sale,450000.0,,,2.3,840706.0,Glastonbury,Connecticut,6073.0,,2018-12-28
107912.0,for_sale,220000.0,2.0,2.0,0.2,523793.0,Middlefield,Connecticut,6455.0,1439.0,
107964.0,for_sale,340000.0,4.0,3.0,1.2,254774.0,Durham,Connecticut,6422.0,3213.0,2003-04-09
18142.0,for_sale,159999.0,2.0,2.0,,130312.0,Middletown,Connecticut,6457.0,1028.0,1992-01-31
81672.0,for_sale,450000.0,5.0,4.0,0.38,1628587.0,Meriden,Connecticut,6450.0,2738.0,
33714.0,for_sale,384900.0,3.0,2.0,2.21,752987.0,Haddam,Connecticut,6441.0,2269.0,1999-01-22
84096.0,for_sale,200000.0,3.0,2.0,,196904.0,Cromwell,Connecticut,6416.0,1448.0,2012-11-07
15517.0,for_sale,225000.0,3.0,2.0,0.13,462761.0,Newington,Connecticut,6111.0,1064.0,1988-08-17
15520.0,for_sale,239999.0,3.0,3.0,,26947.0,Rocky Hill,Connecticut,6067.0,1707.0,2002-04-17
33503.0,for_sale,309900.0,3.0,3.0,0.15,523588.0,Newington,Connecticut,6111.0,1604.0,2004-05-03
22611.0,for_sale,224900.0,2.0,1.0,,1033575.0,West Hartford,Connecticut,6110.0,865.0,2020-08-19
10560.0,for_sale,579900.0,4.0,3.0,1.03,1548324.0,East Hampton,Connecticut,6424.0,2968.0,
14977.0,for_sale,689715.0,3.0,3.0,0.3,522200.0,Cromwell,Connecticut,6416.0,2429.0,
15366.0,for_sale,199900.0,3.0,3.0,2.63,1446634.0,East Hampton,Connecticut,6424.0,3148.0,2005-04-18
10555.0,for_sale,339900.0,5.0,5.0,0.76,1414299.0,New Britain,Connecticut,6052.0,3143.0,1998-05-12
23735.0,for_sale,89000.0,2.0,1.0,,1053037.0,New Britain,Connecticut,6051.0,780.0,2018-08-31
27439.0,for_sale,125000.0,,,10.5,234183.0,Whitingham,Vermont,5361.0,,
22611.0,for_sale,319900.0,4.0,5.0,1.56,1027910.0,Rocky Hill,Connecticut,6067.0,2757.0,
10582.0,for_sale,375000.0,3.0,3.0,,58695.0,Glastonbury,Connecticut,6073.0,2197.0,2010-02-26
15520.0,for_sale,384900.0,3.0,3.0,0.26,791085.0,Wethersfield,Connecticut,6109.0,1384.0,
30125.0,for_sale,110000.0,1.0,1.0,,709557.0,Glastonbury,Connecticut,6033.0,572.0,2005-05-20
33714.0,for_sale,459000.0,4.0,3.0,3.46,236252.0,East Hampton,Connecticut,6424.0,2726.0,2007-03-02
33714.0,for_sale,187500.0,2.0,1.0,,1763195.0,Haddam,Connecticut,6438.0,1180.0,2018-09-05
27653.0,for_sale,279900.0,3.0,3.0,0.35,1801711.0,New Britain,Connecticut,6053.0,1130.0,2007-01-09
23735.0,for_sale,375000.0,6.0,3.0,0.18,1105345.0,New Britain,Connecticut,6051.0,4193.0,2005-04-18
22611.0,for_sale,875000.0,4.0,5.0,0.79,142761.0,West Hartford,Connecticut,6117.0,3407.0,2016-06-16
108004.0,for_sale,325000.0,6.0,3.0,0.12,1286269.0,New Britain,Connecticut,6051.0,2722.0,
23952.0,for_sale,379000.0,3.0,3.0,0.19,482031.0,Meriden,Connecticut,6450.0,2100.0,2021-04-16
109280.0,for_sale,280000.0,3.0,1.0,0.41,1313811.0,Middletown,Connecticut,6457.0,1014.0,2021-11-08
22611.0,for_sale,439900.0,3.0,4.0,,1273338.0,West Hartford,Connecticut,6110.0,2016.0,2012-07-19
7877.0,for_sale,250000.0,3.0,2.0,10.14,718222.0,Marlboro,Vermont,5344.0,1712.0,
107912.0,for_sale,139000.0,2.0,2.0,,867508.0,Meriden,Connecticut,6450.0,960.0,1995-06-29
18229.0,for_sale,189000.0,3.0,1.0,0.16,1010395.0,Middletown,Connecticut,6457.0,1268.0,1989-09-27
106613.0,for_sale,130000.0,3.0,2.0,0.14,821817.0,New Britain,Connecticut,6051.0,1442.0,
51868.0,for_sale,190000.0,4.0,2.0,0.18,840973.0,New Britain,Connecticut,6051.0,1200.0,2006-07-31
51868.0,for_sale,175000.0,2.0,1.0,0.07,603983.0,Hartford,Connecticut,6106.0,850.0,
27439.0,for_sale,269000.0,5.0,4.0,0.22,1758132.0,Wilmington,Vermont,5363.0,2998.0,2014-05-30
21359.0,for_sale,284900.0,3.0,2.0,0.21,1716963.0,Meriden,Connecticut,6450.0,1449.0,2020-12-22
105067.0,for_sale,389900.0,4.0,2.0,0.24,1568486.0,West Hartford,Connecticut,6107.0,1656.0,
22611.0,for_sale,370000.0,4.0,4.0,0.74,1567813.0,Middlefield,Connecticut,6455.0,2074.0,2001-11-21
15520.0,for_sale,269900.0,6.0,3.0,0.2,870552.0,Hartford,Connecticut,6114.0,3554.0,
10193.0,for_sale,735000.0,4.0,2.0,10.19,991032.0,Wilmington,Vermont,5363.0,2446.0,2012-05-01
104256.0,for_sale,349900.0,4.0,4.0,0.11,1336441.0,Middletown,Connecticut,6457.0,2272.0,
22611.0,for_sale,115000.0,,,0.68,92193.0,Cromwell,Connecticut,6416.0,,
51868.0,for_sale,149000.0,2.0,1.0,0.25,1832095.0,East Haddam,Connecticut,6469.0,810.0,1988-04-20
32905.0,for_sale,107900.0,2.0,1.0,,1693354.0,Meriden,Connecticut,6450.0,1056.0,
106613.0,for_sale,1295000.0,4.0,7.0,1.67,544920.0,Wethersfield,Connecticut,6109.0,6295.0,2010-01-07
91793.0,for_sale,185000.0,3.0,3.0,0.23,828116.0,Newington,Connecticut,6111.0,1405.0,2004-11-24
71545.0,for_sale,99900.0,2.0,2.0,,10667.0,Middletown,Connecticut,6457.0,1190.0,2019-02-20
22135.0,for_sale,210000.0,3.0,2.0,0.18,1521239.0,Newington,Connecticut,6111.0,1442.0,2016-10-17
51868.0,for_sale,239900.0,3.0,2.0,0.4,1784430.0,New Britain,Connecticut,6052.0,1798.0,2013-06-03
15424.0,for_sale,274900.0,3.0,2.0,0.3,,Newington,Connecticut,6111.0,1866.0,1994-12-05
108004.0,for_sale,149900.0,1.0,1.0,,1754455.0,West Hartford,Connecticut,6119.0,910.0,2001-07-03
22611.0,for_sale,1100000.0,5.0,6.0,0.43,272826.0,West Hartford,Connecticut,6107.0,3809.0,2012-08-20
94228.0,for_sale,206000.0,3.0,1.0,0.23,1072762.0,Newington,Connecticut,6111.0,1110.0,2015-04-16
3357.0,for_sale,195000.0,3.0,2.0,0.27,113478.0,New Britain,Connecticut,6053.0,1008.0,2007-08-10
107950.0,for_sale,329900.0,2.0,4.0,,484239.0,New Britain,Connecticut,6053.0,1644.0,2008-06-20
107963.0,for_sale,196000.0,2.0,2.0,,1567213.0,Middletown,Connecticut,6457.0,1129.0,2013-05-10
34940.0,for_sale,429999.0,5.0,3.0,0.46,1685818.0,Newington,Connecticut,6111.0,3136.0,2007-04-30
33714.0,for_sale,295000.0,6.0,2.0,0.14,67266.0,Hartford,Connecticut,6114.0,3608.0,2003-04-10
49126.0,for_sale,639900.0,4.0,3.0,3.48,438516.0,Glastonbury,Connecticut,6073.0,2500.0,
19291.0,for_sale,269900.0,7.0,3.0,0.2,1122577.0,Meriden,Connecticut,6450.0,1848.0,
3357.0,for_sale,134900.0,2.0,2.0,,867507.0,Meriden,Connecticut,6450.0,960.0,2016-08-30
96605.0,for_sale,70000.0,2.0,1.0,,271194.0,New Britain,Connecticut,6051.0,808.0,2012-05-15
78247.0,for_sale,209900.0,2.0,1.0,0.99,1774254.0,Middletown,Connecticut,6457.0,1661.0,2008-06-04
33503.0,for_sale,214900.0,2.0,2.0,,1757468.0,Middlefield,Connecticut,6455.0,1000.0,2008-11-18
17141.0,for_sale,269900.0,3.0,2.0,0.67,1001419.0,Rocky Hill,Connecticut,6067.0,1863.0,2003-03-31
107964.0,for_sale,129900.0,2.0,2.0,,612519.0,Middletown,Connecticut,6457.0,1150.0,
11594.0,for_sale,474900.0,3.0,3.0,2.39,812642.0,Haddam,Connecticut,6424.0,1998.0,2020-12-21
108006.0,for_sale,224900.0,2.0,2.0,0.26,1582231.0,Wethersfield,Connecticut,6109.0,801.0,2021-09-10
22611.0,for_sale,279900.0,3.0,2.0,0.14,1370003.0,West Hartford,Connecticut,6119.0,1324.0,2017-10-03
68208.0,for_sale,462000.0,4.0,3.0,0.85,270325.0,Haddam,Connecticut,6441.0,2598.0,
10582.0,for_sale,279900.0,3.0,2.0,0.62,583374.0,Newington,Connecticut,6111.0,1584.0,1996-09-18
23735.0,for_sale,204900.0,3.0,1.0,0.19,950360.0,New Britain,Connecticut,6053.0,1120.0,
66023.0,for_sale,289900.0,4.0,3.0,0.18,592820.0,Hartford,Connecticut,6114.0,2733.0,
68208.0,for_sale,129000.0,2.0,2.0,,1357538.0,Meriden,Connecticut,6450.0,1056.0,2021-02-25
57791.0,for_sale,374900.0,4.0,3.0,0.59,847156.0,Portland,Connecticut,6480.0,1855.0,2014-08-13
22611.0,for_sale,379900.0,3.0,2.0,0.34,1752196.0,West Hartford,Connecticut,6107.0,1470.0,2021-11-05
51868.0,for_sale,409900.0,8.0,3.0,0.22,810027.0,New Britain,Connecticut,6052.0,2913.0,
107951.0,for_sale,975000.0,4.0,4.0,0.82,113002.0,East Hampton,Connecticut,6424.0,4903.0,
108006.0,for_sale,379900.0,3.0,2.0,0.32,763622.0,Wethersfield,Connecticut,6109.0,1421.0,2016-03-23
21439.0,for_sale,349900.0,7.0,3.0,0.17,654424.0,New Britain,Connecticut,6051.0,3277.0,2019-06-17
107951.0,for_sale,154900.0,,,0.39,415578.0,Glastonbury,Connecticut,6033.0,,2019-12-24
51868.0,for_sale,125900.0,2.0,1.0,0.4,159710.0,Colchester,Connecticut,6415.0,1152.0,
79217.0,for_sale,250000.0,2.0,2.0,0.13,142684.0,Hartford,Connecticut,6106.0,3725.0,2015-11-10
33714.0,for_sale,139900.0,4.0,2.0,,871460.0,Middletown,Connecticut,6457.0,1393.0,2005-09-30
23991.0,for_sale,1595000.0,7.0,7.0,3.16,523452.0,Wallingford,Connecticut,6492.0,9944.0,
10585.0,for_sale,199900.0,2.0,2.0,,1750500.0,West Hartford,Connecticut,6119.0,1417.0,2002-06-10
10585.0,for_sale,424900.0,4.0,3.0,0.29,792976.0,Newington,Connecticut,6111.0,2372.0,
22611.0,for_sale,219900.0,4.0,2.0,0.24,191683.0,New Britain,Connecticut,6053.0,1152.0,2015-03-03
22611.0,for_sale,219900.0,4.0,1.0,0.16,1645227.0,Hartford,Connecticut,6114.0,1544.0,2018-10-01
10555.0,for_sale,900000.0,2.0,2.0,0.42,553979.0,New Britain,Connecticut,6051.0,11032.0,
51868.0,for_sale,120000.0,3.0,2.0,0.14,593002.0,New Britain,Connecticut,6052.0,1152.0,
51496.0,for_sale,190000.0,2.0,2.0,,1759184.0,Cromwell,Connecticut,6416.0,1368.0,2008-03-25
33714.0,for_sale,219000.0,3.0,2.0,0.2,750583.0,Berlin,Connecticut,6037.0,1376.0,2009-03-20
51868.0,for_sale,325000.0,3.0,2.0,0.71,471403.0,Glastonbury,Connecticut,6033.0,1459.0,2015-03-10
16710.0,for_sale,419900.0,2.0,2.0,1.77,415543.0,Haddam,Connecticut,6438.0,1781.0,2013-09-03
22546.0,for_sale,289000.0,4.0,2.0,0.53,893270.0,Berlin,Connecticut,6037.0,1239.0,1996-11-27
30174.0,for_sale,329000.0,3.0,2.0,0.31,1104817.0,Berlin,Connecticut,6037.0,2641.0,
22611.0,for_sale,305000.0,2.0,1.0,0.46,694602.0,Rocky Hill,Connecticut,6067.0,716.0,
50920.0,for_sale,349900.0,3.0,2.0,0.37,11050.0,Cromwell,Connecticut,6416.0,1397.0,2004-03-29
33714.0,for_sale,215000.0,3.0,1.0,0.13,653223.0,Middletown,Connecticut,6457.0,1360.0,2000-06-15
89021.0,for_sale,209900.0,3.0,2.0,0.14,606095.0,Hartford,Connecticut,6106.0,1344.0,2018-12-10
22611.0,for_sale,389900.0,4.0,3.0,0.56,374628.0,Rocky Hill,Connecticut,6067.0,2307.0,1987-01-16
33503.0,for_sale,335000.0,13.0,5.0,0.18,577356.0,Hartford,Connecticut,6114.0,4469.0,
10580.0,for_sale,287000.0,4.0,2.0,0.36,504944.0,Meriden,Connecticut,6450.0,1835.0,
23208.0,for_sale,185000.0,,,9.76,390047.0,East Hampton,Connecticut,6480.0,,2020-06-02
82212.0,for_sale,85000.0,3.0,2.0,0.12,956231.0,New Britain,Connecticut,6053.0,1485.0,1993-03-23
30174.0,for_sale,179900.0,4.0,1.0,0.25,1725166.0,Berlin,Connecticut,6037.0,1462.0,1988-09-02
83019.0,for_sale,169900.0,2.0,2.0,,1171074.0,New Britain,Connecticut,6053.0,1024.0,2019-08-14
18142.0,for_sale,149900.0,6.0,3.0,0.35,872391.0,New Britain,Connecticut,6051.0,2310.0,
82797.0,for_sale,215000.0,3.0,2.0,,821259.0,Glastonbury,Connecticut,6033.0,1370.0,2007-04-26
22611.0,for_sale,270000.0,5.0,2.0,0.2,763854.0,Wethersfield,Connecticut,6109.0,1846.0,
107912.0,for_sale,208000.0,3.0,2.0,0.06,436390.0,Middletown,Connecticut,6457.0,1580.0,2014-10-17
33714.0,for_sale,125000.0,1.0,1.0,,6861.0,Portland,Connecticut,6480.0,840.0,
10547.0,for_sale,429000.0,2.0,3.0,0.66,1653097.0,East Haddam,Connecticut,6469.0,1694.0,2016-08-29
33714.0,for_sale,239900.0,4.0,3.0,1.25,732779.0,East Hampton,Connecticut,6424.0,1767.0,
107931.0,for_sale,129900.0,1.0,1.0,,920446.0,Newington,Connecticut,6111.0,783.0,2013-06-12
44625.0,for_sale,450000.0,4.0,3.0,0.88,1283351.0,Berlin,Connecticut,6037.0,1911.0,2013-02-25
108006.0,for_sale,369900.0,3.0,4.0,0.23,1660213.0,Newington,Connecticut,6111.0,2090.0,
26025.0,for_sale,1395000.0,4.0,5.0,2.11,1011505.0,Wallingford,Connecticut,6492.0,4064.0,
16160.0,for_sale,249900.0,4.0,1.0,0.16,19105.0,New Britain,Connecticut,6051.0,1224.0,2013-02-01
81777.0,for_sale,335000.0,4.0,2.0,0.34,1826226.0,Berlin,Connecticut,6037.0,1576.0,1986-07-24
22541.0,for_sale,319000.0,4.0,2.0,0.18,1009974.0,New Britain,Connecticut,6053.0,3486.0,
107959.0,for_sale,775000.0,4.0,3.0,3.1,132710.0,Guilford,Connecticut,6437.0,3107.0,2016-07-01
77478.0,for_sale,149000.0,1.0,2.0,,750783.0,Middletown,Connecticut,6457.0,1121.0,
37460.0,for_sale,130000.0,3.0,2.0,0.17,1427759.0,West Hartford,Connecticut,6110.0,1266.0,2002-07-30
108006.0,for_sale,205000.0,2.0,2.0,0.18,1396205.0,Wethersfield,Connecticut,6109.0,1020.0,
14977.0,for_sale,199900.0,2.0,1.0,0.18,561540.0,Meriden,Connecticut,6450.0,1036.0,2007-11-21
33714.0,for_sale,279900.0,3.0,3.0,0.3,1447008.0,Wethersfield,Connecticut,6109.0,1472.0,1981-08-14
15424.0,for_sale,350000.0,6.0,3.0,0.17,687718.0,New Britain,Connecticut,6051.0,4184.0,2018-11-14
19428.0,for_sale,295000.0,4.0,2.0,0.47,574040.0,Glastonbury,Connecticut,6033.0,1475.0,2009-08-13
59928.0,for_sale,249900.0,2.0,1.0,0.54,1053876.0,Portland,Connecticut,6480.0,994.0,
15520.0,for_sale,729900.0,3.0,4.0,3.03,388345.0,Cromwell,Connecticut,6416.0,3258.0,2010-10-19
10554.0,for_sale,330000.0,4.0,3.0,0.18,1310068.0,East Hampton,Connecticut,6424.0,1701.0,2021-04-19
51868.0,for_sale,324000.0,3.0,2.0,0.33,23137.0,Wethersfield,Connecticut,6109.0,1519.0,2016-07-29
10585.0,for_sale,74000.0,,,1.56,12283.0,Colchester,Connecticut,6415.0,,
68205.0,for_sale,699900.0,4.0,4.0,1.4,1808780.0,Glastonbury,Connecticut,6033.0,2943.0,1993-11-23
10585.0,for_sale,289900.0,3.0,2.0,0.27,312529.0,Newington,Connecticut,6111.0,1470.0,1998-09-04
107964.0,for_sale,674900.0,4.0,3.0,10.57,685077.0,Middletown,Connecticut,6457.0,3660.0,
19428.0,for_sale,1195000.0,5.0,5.0,0.21,581083.0,West Hartford,Connecticut,6107.0,3131.0,
30125.0,for_sale,99900.0,4.0,1.0,0.15,185542.0,New Britain,Connecticut,6051.0,1080.0,
13328.0,for_sale,95000.0,2.0,1.0,,1697890.0,Middletown,Connecticut,6457.0,709.0,2017-02-10
25494.0,for_sale,121900.0,2.0,2.0,,123125.0,Cromwell,Connecticut,6416.0,1057.0,2015-03-04
10582.0,for_sale,80000.0,1.0,1.0,,1645636.0,Hartford,Connecticut,6114.0,925.0,2014-12-19
33714.0,for_sale,425000.0,4.0,3.0,1.18,20174.0,Haddam,Connecticut,6438.0,2741.0,
6615.0,for_sale,249000.0,3.0,2.0,0.66,1609612.0,East Hampton,Connecticut,6424.0,1296.0,2021-11-30
17353.0,for_sale,369900.0,3.0,2.0,0.38,545133.0,Meriden,Connecticut,6450.0,2074.0,1991-07-11
23991.0,for_sale,164000.0,3.0,1.0,0.09,1251078.0,Middletown,Connecticut,6457.0,1040.0,2020-04-14
56960.0,for_sale,279000.0,5.0,3.0,0.26,1627858.0,Meriden,Connecticut,6450.0,1816.0,2002-03-19
84512.0,for_sale,399000.0,3.0,4.0,,522606.0,Rocky Hill,Connecticut,6067.0,1706.0,2009-12-22
89094.0,for_sale,299900.0,2.0,2.0,,1808930.0,Berlin,Connecticut,6037.0,1328.0,2015-11-30
12278.0,for_sale,49000.0,,,0.13,423905.0,New Britain,Connecticut,6052.0,,2019-09-25
15366.0,for_sale,269900.0,1.0,2.0,,1450860.0,West Hartford,Connecticut,6107.0,1414.0,2016-11-10
25497.0,for_sale,439900.0,,,0.12,1314222.0,Middletown,Connecticut,6457.0,5120.0,
107953.0,for_sale,499000.0,3.0,3.0,1.39,1447618.0,East Hampton,Connecticut,6424.0,2888.0,2021-04-19
108004.0,for_sale,219000.0,3.0,2.0,0.17,1192781.0,New Britain,Connecticut,6053.0,1148.0,2010-04-16
107912.0,for_sale,133000.0,1.0,1.0,,6860.0,Portland,Connecticut,6480.0,840.0,2013-06-14
107964.0,for_sale,175000.0,2.0,2.0,,1757175.0,Meriden,Connecticut,6450.0,1088.0,
35022.0,for_sale,215000.0,3.0,2.0,0.2,16088.0,Rocky Hill,Connecticut,6067.0,1269.0,2005-08-24
20057.0,for_sale,199900.0,3.0,1.0,0.21,821816.0,Meriden,Connecticut,6450.0,1324.0,2007-06-25
81777.0,for_sale,299000.0,3.0,2.0,0.37,1308154.0,Portland,Connecticut,6480.0,1592.0,2015-11-02
107959.0,for_sale,1949000.0,2.0,3.0,11.86,596083.0,East Haddam,Connecticut,6469.0,2802.0,
36495.0,for_sale,825000.0,4.0,4.0,20.88,843849.0,Whitingham,Vermont,5361.0,4000.0,
77236.0,for_sale,220000.0,3.0,2.0,0.26,1314287.0,Newington,Connecticut,6111.0,1248.0,2002-05-01
107998.0,for_sale,320000.0,3.0,3.0,0.23,1791779.0,Newington,Connecticut,6111.0,1672.0,2019-12-02
18229.0,for_sale,299000.0,4.0,2.0,0.28,481867.0,East Hampton,Connecticut,6424.0,2284.0,
26836.0,for_sale,225000.0,2.0,2.0,0.15,1323837.0,New Britain,Connecticut,6051.0,1440.0,
61143.0,for_sale,289900.0,3.0,1.0,0.14,1383111.0,Hartford,Connecticut,6106.0,1530.0,2005-04-12
30125.0,for_sale,369900.0,3.0,3.0,,476258.0,Berlin,Connecticut,6037.0,2096.0,2002-08-01
105067.0,for_sale,285000.0,6.0,2.0,0.14,1418452.0,New Britain,Connecticut,6052.0,3312.0,2004-09-30
14977.0,for_sale,620118.0,3.0,3.0,0.25,1446659.0,Cromwell,Connecticut,6416.0,2236.0,
10560.0,for_sale,335900.0,3.0,2.0,0.22,68742.0,Newington,Connecticut,6111.0,1360.0,2019-10-16
33714.0,for_sale,280000.0,4.0,3.0,0.5,370849.0,Wethersfield,Connecticut,6109.0,2320.0,2013-11-27
3357.0,for_sale,355000.0,3.0,2.0,1.0,792934.0,Haddam,Connecticut,6441.0,1697.0,2011-11-16
15366.0,for_sale,260000.0,4.0,2.0,0.16,596122.0,West Hartford,Connecticut,6107.0,1382.0,2019-06-10
107951.0,for_sale,650000.0,4.0,4.0,1.47,296704.0,Marlborough,Connecticut,6447.0,4776.0,2019-03-18
41767.0,for_sale,304900.0,3.0,2.0,0.28,893571.0,New Britain,Connecticut,6052.0,1867.0,2017-07-18
10585.0,for_sale,275000.0,3.0,2.0,0.29,939711.0,New Britain,Connecticut,6053.0,1682.0,2001-08-17
33714.0,for_sale,279900.0,4.0,4.0,0.12,1637663.0,Hartford,Connecticut,6106.0,2592.0,
50779.0,for_sale,353900.0,3.0,2.0,0.67,1427994.0,Berlin,Connecticut,6037.0,1642.0,1966-06-06
11327.0,for_sale,285000.0,3.0,2.0,0.33,1069319.0,Meriden,Connecticut,6450.0,1224.0,2016-01-15
86796.0,for_sale,249000.0,3.0,2.0,0.25,840742.0,Middletown,Connecticut,6457.0,988.0,2012-09-27
30875.0,for_sale,259999.0,3.0,1.0,0.48,1372748.0,Middletown,Connecticut,6457.0,1047.0,1999-09-27
50920.0,for_sale,349900.0,3.0,3.0,0.36,57578.0,Wethersfield,Connecticut,6109.0,1560.0,
22135.0,for_sale,189900.0,3.0,3.0,0.17,1354602.0,Berlin,Connecticut,6037.0,1400.0,1991-10-17
107964.0,for_sale,299900.0,4.0,2.0,0.63,1610027.0,Meriden,Connecticut,6450.0,2268.0,
51868.0,for_sale,475000.0,3.0,3.0,1.39,1516783.0,Middletown,Connecticut,6457.0,1508.0,2014-08-29
106869.0,for_sale,299000.0,4.0,3.0,0.32,34639.0,Middletown,Connecticut,6457.0,2506.0,
14977.0,for_sale,249900.0,3.0,2.0,0.26,386561.0,Meriden,Connecticut,6450.0,1416.0,2000-09-01
107951.0,for_sale,384900.0,4.0,3.0,0.57,181244.0,Glastonbury,Connecticut,6033.0,2228.0,2013-04-22
18230.0,for_sale,349900.0,3.0,3.0,0.5,1499730.0,Glastonbury,Connecticut,6033.0,1300.0,2002-02-25
33714.0,for_sale,239900.0,2.0,2.0,0.29,1336181.0,Middletown,Connecticut,6457.0,1008.0,2021-04-01
17353.0,for_sale,275000.0,3.0,3.0,0.16,1449646.0,Meriden,Connecticut,6451.0,1273.0,2020-08-07
38768.0,for_sale,299900.0,4.0,2.0,0.28,1220711.0,Berlin,Connecticut,6037.0,1872.0,1966-03-09
33503.0,for_sale,379900.0,2.0,2.0,0.36,861080.0,West Hartford,Connecticut,6107.0,1589.0,2021-01-05
22611.0,for_sale,215000.0,9.0,3.0,0.1,113368.0,New Britain,Connecticut,6051.0,3420.0,
47673.0,for_sale,275000.0,4.0,2.0,0.15,1686161.0,New Britain,Connecticut,6052.0,1776.0,2005-11-01
10555.0,for_sale,1150000.0,4.0,3.0,1.84,1294908.0,Glastonbury,Connecticut,6073.0,3850.0,2003-02-27
10555.0,for_sale,469000.0,4.0,3.0,1.0,1760069.0,Hebron,Connecticut,6231.0,2591.0,2004-12-02
51868.0,for_sale,325000.0,3.0,2.0,0.49,692773.0,Berlin,Connecticut,6037.0,1300.0,2006-03-15
18229.0,for_sale,195000.0,2.0,2.0,,1757823.0,Cromwell,Connecticut,6416.0,1404.0,2004-05-24
107964.0,for_sale,182000.0,3.0,1.0,0.2,558333.0,Middletown,Connecticut,6457.0,1297.0,
108006.0,for_sale,299900.0,3.0,3.0,0.24,846404.0,New Britain,Connecticut,6053.0,1974.0,
10555.0,for_sale,207500.0,2.0,1.0,0.2,423718.0,Middletown,Connecticut,6457.0,1050.0,2017-11-20
57160.0,for_sale,235000.0,3.0,2.0,0.23,374588.0,Hartford,Connecticut,6114.0,1348.0,2003-04-02
10582.0,for_sale,399900.0,5.0,3.0,0.11,160581.0,West Hartford,Connecticut,6119.0,2545.0,2000-07-17
51868.0,for_sale,249900.0,3.0,2.0,0.15,816370.0,Hartford,Connecticut,6114.0,1470.0,2009-11-12
108004.0,for_sale,629000.0,4.0,3.0,0.19,558680.0,West Hartford,Connecticut,6107.0,2621.0,2004-07-07
68241.0,for_sale,250000.0,3.0,1.0,0.3,1725647.0,New Britain,Connecticut,6052.0,1274.0,2015-11-18
107951.0,for_sale,450000.0,3.0,3.0,0.64,1660732.0,Glastonbury,Connecticut,6033.0,2122.0,1992-12-30
75326.0,for_sale,438000.0,4.0,3.0,1.39,600254.0,Colchester,Connecticut,6415.0,2224.0,2014-10-01
22611.0,for_sale,298000.0,3.0,2.0,0.23,1396449.0,Newington,Connecticut,6111.0,1484.0,1987-04-28
10582.0,for_sale,379900.0,3.0,2.0,0.26,1566498.0,West Hartford,Connecticut,6107.0,1724.0,2021-04-01
107965.0,for_sale,54900.0,,,0.09,269680.0,East Hampton,Connecticut,6424.0,,
107948.0,for_sale,289000.0,3.0,2.0,0.23,1758453.0,Cromwell,Connecticut,6416.0,1303.0,2014-12-31
41767.0,for_sale,334900.0,3.0,3.0,0.36,958556.0,Middletown,Connecticut,6457.0,1138.0,1987-10-09
51868.0,for_sale,369900.0,4.0,2.0,0.47,1286518.0,Wethersfield,Connecticut,6109.0,3024.0,2010-10-04
68208.0,for_sale,259000.0,4.0,2.0,0.14,387253.0,Meriden,Connecticut,6450.0,1752.0,2020-12-15
22611.0,for_sale,337500.0,5.0,5.0,1.13,1071566.0,East Haddam,Connecticut,6469.0,3386.0,2017-08-29
6481.0,for_sale,100000.0,3.0,1.0,0.06,1382516.0,Middletown,Connecticut,6457.0,1209.0,2010-01-20
22821.0,for_sale,245000.0,4.0,2.0,0.56,483016.0,Cromwell,Connecticut,6416.0,2250.0,2004-06-25
92095.0,for_sale,74900.0,,,10.8,1921494.0,Wilmington,Vermont,5363.0,,
13105.0,for_sale,369900.0,4.0,3.0,2.7,439564.0,Colchester,Connecticut,6415.0,1925.0,2016-12-28
10582.0,for_sale,185000.0,2.0,2.0,,1246085.0,Cromwell,Connecticut,6416.0,1744.0,2005-09-29
33294.0,for_sale,239900.0,5.0,2.0,0.23,1548005.0,New Britain,Connecticut,6053.0,1229.0,
22611.0,for_sale,419000.0,3.0,3.0,1.82,1071634.0,Colchester,Connecticut,6415.0,2546.0,2002-07-24
93408.0,for_sale,69900.0,,,10.0,1936524.0,Whitingham,Vermont,5361.0,,
89224.0,for_sale,279900.0,2.0,1.0,1.77,794639.0,Middlefield,Connecticut,6455.0,832.0,1991-09-19
108006.0,for_sale,199900.0,2.0,2.0,0.17,1669056.0,Wethersfield,Connecticut,6109.0,1170.0,
107931.0,for_sale,259900.0,4.0,2.0,0.2,1192445.0,West Hartford,Connecticut,6107.0,1556.0,2015-10-13
107964.0,for_sale,375000.0,3.0,3.0,0.7,296557.0,Durham,Connecticut,6422.0,2044.0,
47852.0,for_sale,299900.0,3.0,2.0,0.51,1653196.0,Middlefield,Connecticut,6455.0,1392.0,2008-09-30
33294.0,for_sale,239900.0,4.0,3.0,0.14,1417801.0,New Britain,Connecticut,6053.0,1108.0,2012-04-10
15366.0,for_sale,285000.0,3.0,2.0,0.17,,Wethersfield,Connecticut,6109.0,1525.0,2018-02-21
